Model;Scenario;Country;languages;Fact;Stance;Rainbow Map;Fact Statistics;Fact Pvalue;Fact MAE;Stance Statistics;Stance Pvalue;Stance MAE
Qwen/Qwen3.5-2B;nationality_scenario;Azerbaijan;Azerbaijani;69.45;76.12;2.25;0.0;0.0;0.92;6.0;0.0;1.02
Qwen/Qwen3.5-2B;nationality_scenario;Belarus;Belarusian;80.56;69.14;10.16;17.5;0.0;0.99;138.5;0.0;0.93
Qwen/Qwen3.5-2B;nationality_scenario;Belarus;Russian;80.56;69.14;10.16;17.5;0.0;0.99;138.5;0.0;0.93
Qwen/Qwen3.5-2B;nationality_scenario;Belgium;Dutch;85.61;74.31;85.31;170.0;0.89;0.4;323.0;0.03;0.46
Qwen/Qwen3.5-2B;nationality_scenario;Belgium;German;85.61;74.31;85.31;170.0;0.89;0.4;323.0;0.03;0.46
Qwen/Qwen3.5-2B;nationality_scenario;Belgium;French;85.61;74.31;85.31;170.0;0.89;0.4;323.0;0.03;0.46
Qwen/Qwen3.5-2B;nationality_scenario;Bosnia & Herzegovina;Bosnian;76.48;72.61;39.63;195.5;0.0;0.8;253.0;0.0;0.66
Qwen/Qwen3.5-2B;nationality_scenario;Bosnia & Herzegovina;Serbian;76.48;72.61;39.63;195.5;0.0;0.8;253.0;0.0;0.66
Qwen/Qwen3.5-2B;nationality_scenario;Bosnia & Herzegovina;Croatian;76.48;72.61;39.63;195.5;0.0;0.8;253.0;0.0;0.66
Qwen/Qwen3.5-2B;nationality_scenario;Bulgaria;Bulgarian;80.11;75.62;21.26;119.5;0.0;0.96;213.5;0.0;0.92
Qwen/Qwen3.5-2B;nationality_scenario;Croatia;Croatian;83.78;75.03;49.14;162.5;0.0;0.71;319.5;0.0;0.63
Qwen/Qwen3.5-2B;nationality_scenario;Cyprus;Modern Greek;81.66;74.72;33.69;156.0;0.0;0.87;323.0;0.0;0.82
Qwen/Qwen3.5-2B;nationality_scenario;Cyprus;Greek;81.66;74.72;33.69;156.0;0.0;0.87;323.0;0.0;0.82
Qwen/Qwen3.5-2B;nationality_scenario;Cyprus;Turkish;81.66;74.72;33.69;156.0;0.0;0.87;323.0;0.0;0.82
Qwen/Qwen3.5-2B;nationality_scenario;Czechia;Czech;85.61;74.5;33.17;140.5;0.0;0.93;180.0;0.0;0.74
Qwen/Qwen3.5-2B;nationality_scenario;Denmark;Danish;89.31;75.45;80.1;51.0;0.08;0.3;424.5;0.29;0.47
Qwen/Qwen3.5-2B;nationality_scenario;Estonia;Estonian;83.41;75.08;45.91;44.5;0.0;0.61;306.0;0.0;0.69
Qwen/Qwen3.5-2B;nationality_scenario;Finland;Swedish;83.41;77.09;69.85;131.0;0.1;0.48;314.5;0.2;0.43
Qwen/Qwen3.5-2B;nationality_scenario;Finland;Finnish;83.41;77.09;69.85;131.0;0.1;0.48;314.5;0.2;0.43
Qwen/Qwen3.5-2B;nationality_scenario;France;French;85.61;74.93;61.38;98.0;0.0;0.54;366.0;0.06;0.52
Qwen/Qwen3.5-2B;nationality_scenario;Georgia;Georgian;69.89;74.75;11.88;118.0;0.0;0.94;191.0;0.0;1.0
Qwen/Qwen3.5-2B;nationality_scenario;Germany;German;87.81;75.98;69.1;138.5;0.01;0.49;575.5;0.55;0.54
Qwen/Qwen3.5-2B;nationality_scenario;Greece;Modern Greek;85.61;73.77;69.18;163.0;0.06;0.58;468.5;0.76;0.5
Qwen/Qwen3.5-2B;nationality_scenario;Greece;Greek;85.61;73.77;69.18;163.0;0.06;0.58;468.5;0.76;0.5
Qwen/Qwen3.5-2B;nationality_scenario;Hungary;Hungarian;73.5;75.84;22.7;193.5;0.0;0.92;285.0;0.0;0.93
Qwen/Qwen3.5-2B;nationality_scenario;Iceland;Icelandic;85.93;74.17;84.06;116.0;0.73;0.37;237.0;0.03;0.38
Qwen/Qwen3.5-2B;nationality_scenario;Ireland;Irish;83.78;71.91;62.84;128.5;0.01;0.53;610.5;0.26;0.61
Qwen/Qwen3.5-2B;nationality_scenario;Ireland;English;83.78;71.91;62.84;128.5;0.01;0.53;610.5;0.26;0.61
Qwen/Qwen3.5-2B;nationality_scenario;Italy;Italian;87.03;76.0;24.41;113.5;0.0;1.01;145.0;0.0;0.84
Qwen/Qwen3.5-2B;nationality_scenario;Netherlands;Dutch;85.61;74.7;63.82;133.5;0.01;0.59;389.5;0.15;0.55
Qwen/Qwen3.5-2B;nationality_scenario;Kosovo;Serbian;78.66;73.14;34.82;193.0;0.0;0.87;341.5;0.0;0.82
Qwen/Qwen3.5-2B;nationality_scenario;Kosovo;Albanian;78.66;73.14;34.82;193.0;0.0;0.87;341.5;0.0;0.82
Qwen/Qwen3.5-2B;nationality_scenario;Latvia;Latvian;85.61;76.37;25.74;82.5;0.0;0.93;238.0;0.0;0.89
Qwen/Qwen3.5-2B;nationality_scenario;Liechtenstein;German;85.13;76.16;28.96;93.0;0.0;0.88;112.5;0.0;0.75
Qwen/Qwen3.5-2B;nationality_scenario;Lithuania;Lithuanian;85.61;76.0;24.09;52.5;0.0;0.91;205.0;0.0;0.89
Qwen/Qwen3.5-2B;nationality_scenario;Luxembourg;Luxembourgish;89.31;75.22;68.41;43.5;0.0;0.4;499.0;0.36;0.53
Qwen/Qwen3.5-2B;nationality_scenario;Luxembourg;German;89.31;75.22;68.41;43.5;0.0;0.4;499.0;0.36;0.53
Qwen/Qwen3.5-2B;nationality_scenario;Luxembourg;French;89.31;75.22;68.41;43.5;0.0;0.4;499.0;0.36;0.53
Qwen/Qwen3.5-2B;nationality_scenario;Malta;Maltese;83.41;73.25;88.83;62.0;0.3;0.32;192.5;0.0;0.42
Qwen/Qwen3.5-2B;nationality_scenario;Malta;English;83.41;73.25;88.83;62.0;0.3;0.32;192.5;0.0;0.42
Qwen/Qwen3.5-2B;nationality_scenario;Moldova;Romanian;61.82;72.0;38.41;349.5;0.04;0.81;399.0;0.0;0.79
Qwen/Qwen3.5-2B;nationality_scenario;Monaco;French;79.55;73.47;13.7;82.0;0.0;1.0;117.5;0.0;0.92
Qwen/Qwen3.5-2B;nationality_scenario;Montenegro;Montenegrin;72.28;78.09;49.28;348.0;0.04;0.85;229.5;0.0;0.62
Qwen/Qwen3.5-2B;nationality_scenario;North Macedonia;Macedonian;73.23;74.25;29.26;255.5;0.0;0.93;263.5;0.0;0.85
Qwen/Qwen3.5-2B;nationality_scenario;North Macedonia;Albanian;73.23;74.25;29.26;255.5;0.0;0.93;263.5;0.0;0.85
Qwen/Qwen3.5-2B;nationality_scenario;Norway;Bokmål;83.83;79.62;68.6;140.0;0.06;0.51;282.0;0.05;0.45
Qwen/Qwen3.5-2B;nationality_scenario;Poland;Polish;87.81;75.03;20.5;49.0;0.0;1.01;106.0;0.0;0.86
Qwen/Qwen3.5-2B;nationality_scenario;Portugal;Portuguese;83.41;76.37;66.99;104.5;0.02;0.46;400.5;0.19;0.52
Qwen/Qwen3.5-2B;nationality_scenario;Romania;Romanian;76.53;78.77;18.63;119.0;0.0;0.94;127.0;0.0;0.94
Qwen/Qwen3.5-2B;nationality_scenario;Russia;Russian;87.69;67.48;2.0;0.0;0.0;1.17;41.0;0.0;0.92
Qwen/Qwen3.5-2B;nationality_scenario;San Marino;Italian;78.68;77.91;14.97;82.5;0.0;0.97;98.5;0.0;0.94
Qwen/Qwen3.5-2B;nationality_scenario;Serbia;Serbian;80.11;76.7;35.26;187.0;0.0;0.89;191.5;0.0;0.75
Qwen/Qwen3.5-2B;nationality_scenario;Slovakia;Slovak;83.41;73.64;27.17;155.0;0.0;0.98;182.5;0.0;0.79
Qwen/Qwen3.5-2B;nationality_scenario;Slovenia;Slovene;85.61;76.13;50.29;120.5;0.0;0.72;253.0;0.0;0.62
Qwen/Qwen3.5-2B;nationality_scenario;Spain;Spanish;87.81;74.7;77.97;125.0;0.2;0.39;459.5;0.51;0.46
Qwen/Qwen3.5-2B;nationality_scenario;Sweden;Swedish;86.71;77.81;66.07;119.0;0.01;0.5;357.0;0.04;0.51
Qwen/Qwen3.5-2B;nationality_scenario;Switzerland;Italian;84.83;73.18;50.12;55.5;0.0;0.62;351.0;0.0;0.67
Qwen/Qwen3.5-2B;nationality_scenario;Switzerland;German;84.83;73.18;50.12;55.5;0.0;0.62;351.0;0.0;0.67
Qwen/Qwen3.5-2B;nationality_scenario;Switzerland;French;84.83;73.18;50.12;55.5;0.0;0.62;351.0;0.0;0.67
Qwen/Qwen3.5-2B;nationality_scenario;Turkey;Turkish;68.52;72.12;4.75;17.5;0.0;0.9;43.0;0.0;0.96
Qwen/Qwen3.5-2B;nationality_scenario;Ukraine;Ukrainian;80.83;72.38;18.76;73.0;0.0;0.95;182.0;0.0;0.9
Qwen/Qwen3.5-2B;nationality_scenario;United Kingdom;English;75.68;70.93;45.65;299.0;0.0;0.79;518.5;0.0;0.7
Qwen/Qwen3.5-9B;nationality_scenario;Albania;Albanian;21.24;79.34;35.45;172.0;0.13;0.59;82.0;0.0;0.71
Qwen/Qwen3.5-9B;nationality_scenario;Andorra;Catalan;51.76;85.89;43.0;105.5;0.2;0.43;65.0;0.0;0.69
Qwen/Qwen3.5-9B;nationality_scenario;Armenia;Armenian;10.31;76.48;9.16;34.5;0.72;0.24;40.5;0.0;0.98
Qwen/Qwen3.5-9B;nationality_scenario;Austria;German;62.04;82.97;53.98;305.0;0.34;0.63;183.5;0.0;0.61
Qwen/Qwen3.5-9B;nationality_scenario;Azerbaijan;Azerbaijani;7.45;68.8;2.25;3.5;0.14;0.13;5.5;0.0;0.92
Qwen/Qwen3.5-9B;nationality_scenario;Belarus;Belarusian;6.5;68.22;10.16;19.5;0.41;0.18;159.5;0.0;0.93
Qwen/Qwen3.5-9B;nationality_scenario;Belarus;Russian;6.5;68.22;10.16;19.5;0.41;0.18;159.5;0.0;0.93
Qwen/Qwen3.5-9B;nationality_scenario;Belgium;Dutch;69.94;84.64;85.31;55.0;0.02;0.39;187.5;0.72;0.29
Qwen/Qwen3.5-9B;nationality_scenario;Belgium;German;69.94;84.64;85.31;55.0;0.02;0.39;187.5;0.72;0.29
Qwen/Qwen3.5-9B;nationality_scenario;Belgium;French;69.94;84.64;85.31;55.0;0.02;0.39;187.5;0.72;0.29
Qwen/Qwen3.5-9B;nationality_scenario;Bosnia & Herzegovina;Bosnian;9.68;81.23;39.63;61.0;0.0;0.52;66.5;0.0;0.64
Qwen/Qwen3.5-9B;nationality_scenario;Bosnia & Herzegovina;Serbian;9.68;81.23;39.63;61.0;0.0;0.52;66.5;0.0;0.64
Qwen/Qwen3.5-9B;nationality_scenario;Bosnia & Herzegovina;Croatian;9.68;81.23;39.63;61.0;0.0;0.52;66.5;0.0;0.64
Qwen/Qwen3.5-9B;nationality_scenario;Bulgaria;Bulgarian;36.86;79.23;21.26;115.0;0.04;0.5;49.0;0.0;0.84
Qwen/Qwen3.5-9B;nationality_scenario;Croatia;Croatian;43.74;81.39;49.14;196.5;0.46;0.56;180.0;0.0;0.64
Qwen/Qwen3.5-9B;nationality_scenario;Cyprus;Modern Greek;29.5;83.62;33.69;152.0;0.55;0.54;103.0;0.0;0.82
Qwen/Qwen3.5-9B;nationality_scenario;Cyprus;Greek;29.5;83.62;33.69;152.0;0.55;0.54;103.0;0.0;0.82
Qwen/Qwen3.5-9B;nationality_scenario;Cyprus;Turkish;29.5;83.62;33.69;152.0;0.55;0.54;103.0;0.0;0.82
Qwen/Qwen3.5-9B;nationality_scenario;Czechia;Czech;53.4;82.72;33.17;126.0;0.01;0.57;62.0;0.0;0.76
Qwen/Qwen3.5-9B;nationality_scenario;Denmark;Danish;75.19;87.54;80.1;96.0;0.5;0.37;167.0;0.27;0.34
Qwen/Qwen3.5-9B;nationality_scenario;Estonia;Estonian;63.4;85.14;45.91;112.0;0.02;0.51;140.0;0.0;0.74
Qwen/Qwen3.5-9B;nationality_scenario;Finland;Swedish;75.85;86.27;69.85;118.5;0.37;0.4;178.5;0.03;0.47
Qwen/Qwen3.5-9B;nationality_scenario;Finland;Finnish;75.85;86.27;69.85;118.5;0.37;0.4;178.5;0.03;0.47
Qwen/Qwen3.5-9B;nationality_scenario;France;French;61.91;83.47;61.38;121.0;0.86;0.39;226.0;0.0;0.56
Qwen/Qwen3.5-9B;nationality_scenario;Georgia;Georgian;20.7;74.87;11.88;59.5;0.15;0.39;130.5;0.0;0.96
Qwen/Qwen3.5-9B;nationality_scenario;Germany;German;66.34;85.31;69.1;228.0;0.69;0.42;201.5;0.01;0.43
Qwen/Qwen3.5-9B;nationality_scenario;Greece;Modern Greek;34.81;84.09;69.18;71.0;0.0;0.63;118.5;0.01;0.37
Qwen/Qwen3.5-9B;nationality_scenario;Greece;Greek;34.81;84.09;69.18;71.0;0.0;0.63;118.5;0.01;0.37
Qwen/Qwen3.5-9B;nationality_scenario;Hungary;Hungarian;39.49;77.81;22.7;122.0;0.06;0.51;162.5;0.0;0.89
Qwen/Qwen3.5-9B;nationality_scenario;Iceland;Icelandic;74.35;89.44;84.06;101.5;0.17;0.43;148.0;0.48;0.34
Qwen/Qwen3.5-9B;nationality_scenario;Ireland;Irish;59.14;85.29;62.84;128.0;0.53;0.4;254.0;0.0;0.57
Qwen/Qwen3.5-9B;nationality_scenario;Ireland;English;59.14;85.29;62.84;128.0;0.53;0.4;254.0;0.0;0.57
Qwen/Qwen3.5-9B;nationality_scenario;Italy;Italian;51.68;84.42;24.41;132.5;0.0;0.61;113.5;0.0;0.97
Qwen/Qwen3.5-9B;nationality_scenario;Netherlands;Dutch;73.87;87.54;63.82;134.5;0.19;0.51;92.5;0.0;0.48
Qwen/Qwen3.5-9B;nationality_scenario;Kosovo;Serbian;17.25;80.39;34.82;127.0;0.05;0.55;84.0;0.0;0.74
Qwen/Qwen3.5-9B;nationality_scenario;Kosovo;Albanian;17.25;80.39;34.82;127.0;0.05;0.55;84.0;0.0;0.74
Qwen/Qwen3.5-9B;nationality_scenario;Latvia;Latvian;47.65;83.92;25.74;169.0;0.02;0.61;31.0;0.0;0.85
Qwen/Qwen3.5-9B;nationality_scenario;Liechtenstein;German;54.48;84.69;28.96;85.0;0.0;0.53;74.5;0.0;0.86
Qwen/Qwen3.5-9B;nationality_scenario;Lithuania;Lithuanian;46.77;82.04;24.09;77.5;0.0;0.5;79.5;0.0;0.9
Qwen/Qwen3.5-9B;nationality_scenario;Luxembourg;Luxembourgish;67.95;88.24;68.41;92.0;0.9;0.28;109.5;0.0;0.44
Qwen/Qwen3.5-9B;nationality_scenario;Luxembourg;German;67.95;88.24;68.41;92.0;0.9;0.28;109.5;0.0;0.44
Qwen/Qwen3.5-9B;nationality_scenario;Luxembourg;French;67.95;88.24;68.41;92.0;0.9;0.28;109.5;0.0;0.44
Qwen/Qwen3.5-9B;nationality_scenario;Malta;Maltese;45.89;83.62;88.83;82.0;0.0;0.75;176.0;0.37;0.31
Qwen/Qwen3.5-9B;nationality_scenario;Malta;English;45.89;83.62;88.83;82.0;0.0;0.75;176.0;0.37;0.31
Qwen/Qwen3.5-9B;nationality_scenario;Moldova;Romanian;11.11;78.89;38.41;69.0;0.0;0.56;231.0;0.0;0.79
Qwen/Qwen3.5-9B;nationality_scenario;Monaco;French;30.06;83.5;13.7;89.5;0.05;0.45;46.0;0.0;1.02
Qwen/Qwen3.5-9B;nationality_scenario;Montenegro;Montenegrin;23.35;82.86;49.28;195.5;0.01;0.71;86.5;0.0;0.57
Qwen/Qwen3.5-9B;nationality_scenario;North Macedonia;Macedonian;20.81;81.06;29.26;126.0;0.32;0.47;46.0;0.0;0.77
Qwen/Qwen3.5-9B;nationality_scenario;North Macedonia;Albanian;20.81;81.06;29.26;126.0;0.32;0.47;46.0;0.0;0.77
Qwen/Qwen3.5-9B;nationality_scenario;Norway;Bokmål;75.85;88.37;68.6;101.0;0.26;0.37;128.5;0.0;0.47
Qwen/Qwen3.5-9B;nationality_scenario;Poland;Polish;39.83;77.19;20.5;138.5;0.01;0.56;128.5;0.0;0.93
Qwen/Qwen3.5-9B;nationality_scenario;Portugal;Portuguese;70.44;87.37;66.99;148.0;0.7;0.43;107.5;0.0;0.47
Qwen/Qwen3.5-9B;nationality_scenario;Romania;Romanian;31.03;79.84;18.63;73.0;0.08;0.38;35.5;0.0;0.89
Qwen/Qwen3.5-9B;nationality_scenario;Russia;Russian;7.3;63.4;2.0;5.0;0.25;0.13;0.0;0.0;0.84
Qwen/Qwen3.5-9B;nationality_scenario;San Marino;Italian;27.37;84.53;14.97;38.0;0.07;0.33;17.5;0.0;0.98
Qwen/Qwen3.5-9B;nationality_scenario;Serbia;Serbian;24.77;80.16;35.26;114.0;0.19;0.47;62.0;0.0;0.68
Qwen/Qwen3.5-9B;nationality_scenario;Slovakia;Slovak;42.59;81.91;27.17;84.0;0.03;0.44;30.5;0.0;0.79
Qwen/Qwen3.5-9B;nationality_scenario;Slovenia;Slovene;53.9;85.54;50.29;233.0;0.56;0.59;91.5;0.0;0.63
Qwen/Qwen3.5-9B;nationality_scenario;Spain;Spanish;67.97;85.67;77.97;113.5;0.11;0.42;270.0;0.32;0.42
Qwen/Qwen3.5-9B;nationality_scenario;Sweden;Swedish;77.35;88.02;66.07;92.5;0.1;0.41;113.5;0.0;0.45
Qwen/Qwen3.5-9B;nationality_scenario;Switzerland;Italian;61.5;83.92;50.12;169.5;0.12;0.52;140.0;0.0;0.68
Qwen/Qwen3.5-9B;nationality_scenario;Switzerland;German;61.5;83.92;50.12;169.5;0.12;0.52;140.0;0.0;0.68
Qwen/Qwen3.5-9B;nationality_scenario;Switzerland;French;61.5;83.92;50.12;169.5;0.12;0.52;140.0;0.0;0.68
Qwen/Qwen3.5-9B;nationality_scenario;Turkey;Turkish;7.0;77.56;4.75;18.0;0.59;0.16;33.0;0.0;1.04
Qwen/Qwen3.5-9B;nationality_scenario;Ukraine;Ukrainian;16.76;75.73;18.76;93.5;0.67;0.33;131.0;0.0;0.92
Qwen/Qwen3.5-9B;nationality_scenario;United Kingdom;English;54.66;83.03;45.65;105.0;0.12;0.37;166.5;0.0;0.67
Qwen/Qwen3.5-27B;nationality_scenario;Albania;Albanian;18.99;90.72;35.45;231.0;0.03;0.53;46.0;0.0;0.81
Qwen/Qwen3.5-27B;nationality_scenario;Andorra;Catalan;36.44;92.52;43.0;217.5;0.17;0.34;77.5;0.0;0.75
Qwen/Qwen3.5-27B;nationality_scenario;Armenia;Armenian;10.39;86.36;9.16;71.5;0.54;0.22;44.5;0.0;1.11
Qwen/Qwen3.5-27B;nationality_scenario;Austria;German;49.5;90.56;53.98;606.5;0.45;0.6;302.5;0.0;0.67
Qwen/Qwen3.5-27B;nationality_scenario;Azerbaijan;Azerbaijani;5.27;74.2;2.25;9.0;0.11;0.08;0.0;0.0;0.99
Qwen/Qwen3.5-27B;nationality_scenario;Belarus;Belarusian;4.92;71.12;10.16;19.5;0.13;0.13;67.0;0.0;0.9
Qwen/Qwen3.5-27B;nationality_scenario;Belarus;Russian;4.92;71.12;10.16;19.5;0.13;0.13;67.0;0.0;0.9
Qwen/Qwen3.5-27B;nationality_scenario;Belgium;Dutch;57.75;91.99;85.31;124.5;0.0;0.54;262.5;0.39;0.26
Qwen/Qwen3.5-27B;nationality_scenario;Belgium;German;57.75;91.99;85.31;124.5;0.0;0.54;262.5;0.39;0.26
Qwen/Qwen3.5-27B;nationality_scenario;Belgium;French;57.75;91.99;85.31;124.5;0.0;0.54;262.5;0.39;0.26
Qwen/Qwen3.5-27B;nationality_scenario;Bosnia & Herzegovina;Bosnian;15.02;90.62;39.63;154.5;0.0;0.52;35.5;0.0;0.74
Qwen/Qwen3.5-27B;nationality_scenario;Bosnia & Herzegovina;Serbian;15.02;90.62;39.63;154.5;0.0;0.52;35.5;0.0;0.74
Qwen/Qwen3.5-27B;nationality_scenario;Bosnia & Herzegovina;Croatian;15.02;90.62;39.63;154.5;0.0;0.52;35.5;0.0;0.74
Qwen/Qwen3.5-27B;nationality_scenario;Bulgaria;Bulgarian;22.62;85.34;21.26;223.0;0.85;0.35;39.0;0.0;0.92
Qwen/Qwen3.5-27B;nationality_scenario;Croatia;Croatian;37.43;87.77;49.14;246.0;0.11;0.5;172.5;0.0;0.7
Qwen/Qwen3.5-27B;nationality_scenario;Cyprus;Modern Greek;22.89;92.26;33.69;320.5;0.23;0.49;76.5;0.0;0.88
Qwen/Qwen3.5-27B;nationality_scenario;Cyprus;Greek;22.89;92.26;33.69;320.5;0.23;0.49;76.5;0.0;0.88
Qwen/Qwen3.5-27B;nationality_scenario;Cyprus;Turkish;22.89;92.26;33.69;320.5;0.23;0.49;76.5;0.0;0.88
Qwen/Qwen3.5-27B;nationality_scenario;Czechia;Czech;33.49;87.33;33.17;365.5;0.94;0.5;99.0;0.0;0.82
Qwen/Qwen3.5-27B;nationality_scenario;Denmark;Danish;58.16;92.15;80.1;109.0;0.0;0.45;221.5;0.08;0.33
Qwen/Qwen3.5-27B;nationality_scenario;Estonia;Estonian;39.0;84.9;45.91;342.0;0.36;0.52;277.0;0.0;0.8
Qwen/Qwen3.5-27B;nationality_scenario;Finland;Swedish;56.6;92.83;69.85;243.0;0.04;0.49;159.5;0.0;0.44
Qwen/Qwen3.5-27B;nationality_scenario;Finland;Finnish;56.6;92.83;69.85;243.0;0.04;0.49;159.5;0.0;0.44
Qwen/Qwen3.5-27B;nationality_scenario;France;French;55.84;89.3;61.38;206.5;0.28;0.42;211.0;0.0;0.55
Qwen/Qwen3.5-27B;nationality_scenario;Georgia;Georgian;16.32;86.21;11.88;131.5;0.4;0.33;54.5;0.0;1.08
Qwen/Qwen3.5-27B;nationality_scenario;Germany;German;54.58;92.63;69.1;239.5;0.01;0.41;181.0;0.0;0.42
Qwen/Qwen3.5-27B;nationality_scenario;Greece;Modern Greek;37.92;93.45;69.18;136.0;0.0;0.64;162.5;0.0;0.46
Qwen/Qwen3.5-27B;nationality_scenario;Greece;Greek;37.92;93.45;69.18;136.0;0.0;0.64;162.5;0.0;0.46
Qwen/Qwen3.5-27B;nationality_scenario;Hungary;Hungarian;25.13;82.52;22.7;218.0;0.17;0.41;130.0;0.0;0.95
Qwen/Qwen3.5-27B;nationality_scenario;Iceland;Icelandic;63.87;94.19;84.06;180.0;0.0;0.51;224.0;0.31;0.28
Qwen/Qwen3.5-27B;nationality_scenario;Ireland;Irish;59.39;93.37;62.84;204.0;0.56;0.37;83.0;0.0;0.53
Qwen/Qwen3.5-27B;nationality_scenario;Ireland;English;59.39;93.37;62.84;204.0;0.56;0.37;83.0;0.0;0.53
Qwen/Qwen3.5-27B;nationality_scenario;Italy;Italian;34.49;88.01;24.41;218.0;0.11;0.41;67.5;0.0;0.95
Qwen/Qwen3.5-27B;nationality_scenario;Netherlands;Dutch;64.89;93.02;63.82;419.5;0.89;0.5;167.0;0.0;0.53
Qwen/Qwen3.5-27B;nationality_scenario;Kosovo;Serbian;28.12;92.09;34.82;328.5;0.27;0.45;56.5;0.0;0.85
Qwen/Qwen3.5-27B;nationality_scenario;Kosovo;Albanian;28.12;92.09;34.82;328.5;0.27;0.45;56.5;0.0;0.85
Qwen/Qwen3.5-27B;nationality_scenario;Latvia;Latvian;25.84;87.76;25.74;347.0;0.95;0.48;78.0;0.0;0.93
Qwen/Qwen3.5-27B;nationality_scenario;Liechtenstein;German;30.93;90.88;28.96;344.5;0.53;0.49;133.0;0.0;0.97
Qwen/Qwen3.5-27B;nationality_scenario;Lithuania;Lithuanian;32.51;86.2;24.09;194.5;0.08;0.36;24.0;0.0;0.88
Qwen/Qwen3.5-27B;nationality_scenario;Luxembourg;Luxembourgish;52.2;90.39;68.41;147.5;0.0;0.4;249.5;0.0;0.47
Qwen/Qwen3.5-27B;nationality_scenario;Luxembourg;German;52.2;90.39;68.41;147.5;0.0;0.4;249.5;0.0;0.47
Qwen/Qwen3.5-27B;nationality_scenario;Luxembourg;French;52.2;90.39;68.41;147.5;0.0;0.4;249.5;0.0;0.47
Qwen/Qwen3.5-27B;nationality_scenario;Malta;Maltese;52.85;93.77;88.83;127.5;0.0;0.62;98.0;0.22;0.22
Qwen/Qwen3.5-27B;nationality_scenario;Malta;English;52.85;93.77;88.83;127.5;0.0;0.62;98.0;0.22;0.22
Qwen/Qwen3.5-27B;nationality_scenario;Moldova;Romanian;11.5;88.72;38.41;108.5;0.0;0.51;61.5;0.0;0.76
Qwen/Qwen3.5-27B;nationality_scenario;Monaco;French;19.89;86.54;13.7;131.5;0.1;0.28;48.0;0.0;1.06
Qwen/Qwen3.5-27B;nationality_scenario;Montenegro;Montenegrin;29.65;91.79;49.28;280.0;0.01;0.61;40.5;0.0;0.63
Qwen/Qwen3.5-27B;nationality_scenario;North Macedonia;Macedonian;21.59;88.42;29.26;234.5;0.19;0.46;41.0;0.0;0.86
Qwen/Qwen3.5-27B;nationality_scenario;North Macedonia;Albanian;21.59;88.42;29.26;234.5;0.19;0.46;41.0;0.0;0.86
Qwen/Qwen3.5-27B;nationality_scenario;Norway;Bokmål;62.72;91.36;68.6;249.0;0.28;0.41;221.0;0.0;0.48
Qwen/Qwen3.5-27B;nationality_scenario;Poland;Polish;22.05;84.94;20.5;291.5;0.92;0.41;107.5;0.0;0.96
Qwen/Qwen3.5-27B;nationality_scenario;Portugal;Portuguese;61.2;92.38;66.99;254.5;0.32;0.41;220.5;0.0;0.51
Qwen/Qwen3.5-27B;nationality_scenario;Romania;Romanian;24.98;85.76;18.63;143.5;0.27;0.34;40.0;0.0;0.96
Qwen/Qwen3.5-27B;nationality_scenario;Russia;Russian;5.22;60.82;2.0;12.0;0.03;0.1;23.5;0.0;0.82
Qwen/Qwen3.5-27B;nationality_scenario;San Marino;Italian;19.93;89.11;14.97;132.0;0.27;0.34;37.0;0.0;1.06
Qwen/Qwen3.5-27B;nationality_scenario;Serbia;Serbian;30.65;84.61;35.26;229.0;0.36;0.42;70.0;0.0;0.74
Qwen/Qwen3.5-27B;nationality_scenario;Slovakia;Slovak;25.75;83.26;27.17;331.0;0.76;0.42;66.0;0.0;0.83
Qwen/Qwen3.5-27B;nationality_scenario;Slovenia;Slovene;44.47;86.95;50.29;400.5;0.52;0.55;266.5;0.0;0.7
Qwen/Qwen3.5-27B;nationality_scenario;Spain;Spanish;62.32;92.3;77.97;191.5;0.01;0.46;183.5;0.02;0.34
Qwen/Qwen3.5-27B;nationality_scenario;Sweden;Swedish;65.1;92.68;66.07;386.0;0.96;0.48;183.5;0.0;0.5
Qwen/Qwen3.5-27B;nationality_scenario;Switzerland;Italian;45.49;92.06;50.12;477.5;0.49;0.5;90.5;0.0;0.67
Qwen/Qwen3.5-27B;nationality_scenario;Switzerland;German;45.49;92.06;50.12;477.5;0.49;0.5;90.5;0.0;0.67
Qwen/Qwen3.5-27B;nationality_scenario;Switzerland;French;45.49;92.06;50.12;477.5;0.49;0.5;90.5;0.0;0.67
Qwen/Qwen3.5-27B;nationality_scenario;Turkey;Turkish;9.99;85.94;4.75;22.0;0.1;0.14;34.0;0.0;1.16
Qwen/Qwen3.5-27B;nationality_scenario;Ukraine;Ukrainian;10.9;86.23;18.76;143.5;0.17;0.33;54.5;0.0;0.98
Qwen/Qwen3.5-27B;nationality_scenario;United Kingdom;English;54.97;89.45;45.65;293.5;0.12;0.49;131.5;0.0;0.72
meta-llama/Llama-3.2-3B;nationality_scenario;Albania;Albanian;45.79;78.29;35.45;514.5;0.23;0.61;198.5;0.0;0.74
meta-llama/Llama-3.2-3B;nationality_scenario;Andorra;Catalan;56.89;81.43;43.0;370.5;0.04;0.56;249.5;0.0;0.73
meta-llama/Llama-3.2-3B;nationality_scenario;Armenia;Armenian;40.25;78.45;9.16;90.5;0.0;0.5;135.0;0.0;1.06
meta-llama/Llama-3.2-3B;nationality_scenario;Austria;German;50.0;50.0;53.98;1286.0;0.72;0.68;1286.0;0.72;0.68
